Sample_Name,ANXA3,AQP9,ARG1,ASAH1,ATG3,AZU1,BCAT1,BCL2L11,BCL6,BMPR2,BPGM,BTK,BTN2A2,BTN3A2,BUB3,CAMK4,CAMP,CASP1,CASP8,CCNB1IP1,CD3E,CD3G,CEACAM8,CEP55,CREB1,CRISP2,CTNNB1,CTSG,DBT,DEFA4,DYRK2,EP300,FAS,GADD45A,GK,GNAI3,HMMR,HTRA1,ICAM3,INPP5D,ITGAV,JAK1,JAK2,KIF15,KLHL2,KLRB1,LCN2,LTF,MAFB,MAP3K1,MAP3K3,MAP4K1,MAPK14,MME,NCR3,OLFM4,ORM1,PAK2,PDE4B,PIK3CD,PIK3R1,PLCG1,PLEKHO1,POU2F2,PPP1R12A,PPP2R5C,PRC1,PRKAR1A,PTEN,RAF1,RHBDF2,SEMA4F,SEMA6B,SIDT1,SLC1A5,SLPI,SMAD4,SMYD2,SOS 2,SP1,STOM,STX1A,TBK1,TLE4,TLR1,TP53BP1,TRIB2,TXN,TYK2,VAMP5,VRK2,ZAP70,ZDHHC17
CAP0205,13.49719161,13.41586529,19.79785336,16.06182788,894.2733721,34.00129633,46.29805415,-270.6559933,20.64723177,10.04915783,16.35518128,-2.722702973,-292.2925963,-423.1442974,-21.58675551,-2.663114095,-33.35230786,-138.9456973,-7.411529886,-375.2665847,-38.18204385,-16.88628956,34.74654081,369.4543461,-3.236726122,-278.3679735,-6.590148219,78.48788359,-7.66511026,59.86784643,-168.9836749,40.46529118,0.910143067,41.4399752,22.17420572,-30.00235248,37.79112097,-182.0927775,22.20920536,81.96827168,84.71373797,77.03756143,-20.93112073,374.0008306,201.4750126,-68.56060017,19.30466068,37.06578095,383.83581,-30.6164432,-10.92725827,-212.8120383,24.94704044,12.9126171,-889.1216149,311.3074953,159.1237528,-77.46254035,-93.71600079,-15.25264479,-10.75268871,50.5989581,-770.369923,-201.7387189,2.881637561,-36.68670861,267.5665248,105.2919086,-62.14217447,-41.36232649,-93.26224988,-232.7133014,32.35922664,-439.9490507,-15.66528796,84.38162923,110.1519342,-464.5686649,130.6373118,-49.16151161,70.80250676,-54.00283707,147.5450207,-78.66056341,-141.208722,-167.8983027,-225.2934068,46.0489727,39.49189619,37.24127403,42.39422011,-166.5002211,187.5442049
CAP0206,17.20933883,16.83431183,15.36193994,12.08498068,1168.814141,-0.980458041,11.01452863,-147.3744995,26.14740594,11.53528056,15.90145874,13.65262076,-577.111497,-267.569375,-76.61163653,-7.446202811,-20.70804622,78.78733994,2.350855673,-796.9208699,-18.42787927,-21.01212026,6.474019926,259.8957551,-34.61141086,-250.4746711,15.41365338,-6.232768626,-20.06841714,-6.710849523,-179.04327,44.17594795,7.581401609,72.83012038,92.07793705,66.64627883,-3.661113408,-97.32809215,-27.50488672,0.99817896,26.89588598,36.69622984,141.447119,-106.1115013,150.660928,-9.100281816,130.243775,146.8770214,47.70809733,-141.3438344,7.525669093,-394.120404,54.86019069,-194.4275366,-800.6413866,290.5433179,65.76871195,-70.79941655,-130.8192128,34.20410764,-14.96380793,-20.69245748,-363.4949339,-249.3895228,-1.455855311,-29.44715981,122.5435021,92.49495811,63.99471636,-110.3453274,325.462026,-81.67921728,-70.37353732,-408.1958864,-67.6592111,-72.25632688,48.05987331,103.1075045,77.60933002,33.00558535,100.8894254,106.15166,171.4479217,49.21995516,-190.1876183,-136.0922152,-636.106993,148.6384239,-85.91509635,186.0321384,-108.2462817,-192.2385798,-75.02050519
CAP0207,4.107780074,4.429121429,-2.406073619,4.330955159,646.1207207,20.22507044,-8.554027229,-237.1305013,14.45751734,5.700388435,7.965768949,-11.24387402,-305.4797196,172.0040117,-39.37051809,-13.13470234,35.12222622,-63.24855031,-12.88355839,-71.83868505,31.42072703,44.77477572,33.16365849,155.3966458,8.37666077,200.7707309,-26.74489873,45.22752444,-2.870582904,48.41171579,260.8079829,53.78529153,-3.636251393,-52.34466666,25.57689576,-72.50529919,-57.56610103,-209.2025968,-91.24607047,-57.2074934,65.87977931,80.51574731,-67.28245088,144.3239246,-322.1964654,47.63079899,77.58925608,132.8660068,-16.89208706,-25.98006115,-149.6766656,352.8853819,-2.631353316,54.1283831,-7.921631913,313.597517,-123.1795206,-90.99358892,39.0988934,35.66630287,42.56176467,260.5768855,24.70098082,79.02644254,-109.2592334,-104.6187329,166.9169495,-156.256532,-240.1289876,-54.24712424,-85.70912245,-39.38564574,-397.2383324,295.5786942,-4.984716718,125.8755279,-59.08402432,147.1875425,-53.58209741,50.47342321,1.87801356,-100.3089258,5.737524721,-168.5879268,-302.2842201,108.7509269,791.1967812,-185.3250583,-44.35689041,-144.9012359,-186.6169034,163.5145898,134.5522003
CAP0208,18.79668241,15.10052354,15.72566072,5.852535784,1104.392345,-13.68489047,-5.176851804,-67.08009744,14.32472776,3.841320312,32.86177049,25.29617677,-474.3627057,-196.9170418,-9.856879494,-9.742027559,-5.596582169,-21.57734417,-5.495967565,-706.5779802,-10.75401987,-10.99152984,-11.16728112,-323.4985739,-23.6791994,-232.8179299,-0.032554714,-43.91806855,-8.821883755,-69.6187166,-79.38378618,45.9635456,7.996676614,65.44538474,60.44891225,120.8220368,-110.9747565,-181.8053411,-26.63950304,-10.37709088,15.50083653,46.0469917,128.5072899,-442.5475183,195.5762346,-19.7563163,105.5710738,53.06799499,165.2743309,-16.74543626,-64.77979165,-303.3357402,55.42306276,-273.64729,-885.5257289,196.9021344,32.3818312,-115.5096808,-225.2972399,19.56030193,32.83881951,-58.30491354,-526.591534,-285.8606958,64.8451732,-45.79494079,-182.2278472,89.3122993,50.6338353,-133.7527082,198.1710551,-340.3342184,380.1615788,-285.500893,-72.90440944,-166.9731187,46.32541584,-39.69714005,90.1249503,20.46239642,49.70797387,-4.649251995,-12.09274215,-27.81062063,16.69117525,-248.8979662,-336.8860761,135.8258419,-100.376386,-120.9015247,123.2458893,-43.73530496,-65.03995058
CAP0209,4.551930484,9.561833326,8.212036061,-3.946494773,796.5163578,2.234652722,-5.058054503,-86.54350643,20.58680127,19.70634094,8.303145274,-6.158450713,91.35479535,547.9366369,-166.6648958,-2.559079771,-4.746274493,464.5315898,11.96944101,-535.5138271,-25.24538317,-13.7581872,-3.727863393,-505.6722699,-8.58357988,-255.2518084,-5.136363275,-18.69839152,24.36993612,9.526010499,-126.5192057,56.93258119,13.09124005,-2.958843789,23.56413411,-23.32896106,-66.0901399,-204.8537306,-40.12103799,134.0313629,12.45330267,37.52903965,23.22893164,-282.7127264,-85.83597137,-177.8967233,-62.60242523,-78.27378776,222.5614834,4.331271709,-7.231818602,-122.1772814,9.906661181,74.28269054,-1048.393441,-356.4222496,-5.811505083,13.42857649,104.7251067,70.66369376,-27.31002655,-21.21115555,185.5582034,-169.7080015,-33.67223389,-10.66956109,-127.8798582,-28.19871494,58.5832051,106.0674183,324.4110543,-182.1506852,-490.1156933,-517.6434853,-190.7234942,-35.42065493,73.76746023,343.5445164,-42.92031437,64.80780386,-30.64678173,16.90802871,415.6820176,153.8518115,-90.11600917,125.0468076,-185.6530656,13.3981835,49.1504083,241.478114,86.07722342,-365.3993379,234.2285548
CAP0211,9.632049112,17.42921193,13.57140591,-6.097305633,569.789529,-11.54980355,21.09525336,-148.7401012,32.62443655,-1.954615855,-7.593346258,15.85612406,-312.0400474,-39.92714423,-244.9893091,-27.62486961,-2.446006236,-170.4067601,-23.84518072,-320.5994647,-35.58158302,-24.40318795,-30.67180678,-1413.795123,6.024304307,-235.521901,-25.22568214,-72.32913857,-19.74355025,-74.62395957,-77.01315401,51.93387399,-4.27630237,45.47787132,28.33780076,67.53071802,-129.3308631,-31.24714683,19.06880777,64.14147896,-84.91606313,-36.11798588,86.21200088,-238.7766105,233.553728,-123.3666611,-107.2427633,-125.3011256,-1.476243931,142.3226406,-32.81878067,-112.1571539,-34.36160899,-64.60589353,-910.1599818,-341.4698147,-80.03598066,-130.519222,-3.744995098,139.7434812,25.96431835,22.73532051,-340.7508779,8.41023145,-11.77881591,-140.9544262,-435.1175527,42.12822901,70.6618835,37.93898262,95.3182565,-231.3676277,80.679754,107.7739901,-108.4601746,-3.79252918,23.92557749,-64.64964071,33.37723631,165.3834729,-6.509783497,101.9482077,-93.42319547,125.0995053,-84.78791495,74.58891758,-194.7370869,-335.0829752,95.58552752,-330.9534848,-110.5463013,-89.73112699,177.8607684
CAP0212,11.37941259,19.49464225,9.656908671,-0.926347577,924.1567401,11.89067803,-32.51575007,-66.63850819,22.37348415,-6.858453338,5.993037582,5.678244591,-177.2823174,126.4213729,-77.30726481,-1.726746118,25.05198833,308.7022449,-7.495313322,-280.9938647,10.74272876,16.98553569,16.07609208,382.8870104,-26.18373864,-167.0605704,8.712619401,21.95324664,16.44884012,18.63597035,108.352205,29.14647575,10.1591322,4.122110116,12.30646322,-10.32306625,9.725002952,-221.3460668,11.71146794,10.13998717,-86.98344729,-92.0544029,59.58333517,258.5936934,-90.47094929,21.89965951,73.40899209,43.49898897,-306.995277,30.27751651,-117.2776975,46.64782133,15.53459761,-2.963894773,-135.2962359,99.14910469,-49.54805519,-125.3090552,30.79106726,69.86441032,-58.46979019,117.2263988,261.0862604,-63.05153434,-82.25856885,-150.2870255,69.76627384,-6.812269103,65.38147064,-3.608008866,234.898622,-224.2438236,-84.59549766,-63.03565227,-82.57385495,136.2133963,21.74480471,-182.9751062,-72.87756875,-30.76702049,17.90253666,61.91430309,18.75184148,-2.264418761,-168.1449098,162.5008774,165.6470787,63.85466666,53.75942402,-29.93335322,-281.4307365,55.66745187,-97.35196987
CAP0213,6.76230856,15.85420554,18.94934805,13.63353864,816.7524986,-9.802519835,22.77213725,2.204820491,24.05373532,-8.481069446,13.9310354,18.40043531,-269.9767214,-81.53098166,-210.1490442,13.88945935,-13.05418551,-31.35610683,12.52110083,-590.979861,-27.00899372,-11.33427357,-45.59430332,-1524.813813,4.539789342,-367.6482346,32.17847707,-31.15192914,4.141299844,-19.33630673,-21.43476734,87.35568042,2.807894644,23.51907015,3.741537496,-17.99100613,-155.3142785,-136.1995673,46.74239351,47.47900662,6.39560466,91.35298662,43.79972754,-413.1768178,-5.202892569,-40.38494943,-168.1635983,-136.4014736,-2.285319721,-54.80891619,116.2668863,-287.1031659,25.2141938,-37.10325988,-797.1991664,-269.4076287,101.4472058,53.85413133,-13.82623036,142.1603921,22.44319633,18.25559484,-374.2110247,-81.68051327,-37.56204856,-54.66229609,-389.6736699,40.11598767,73.45729607,41.85613694,-49.27794937,-87.95258535,-300.4902441,142.13134,-149.1394296,-56.54151857,-13.54486196,-53.58129581,112.9768559,133.0358458,6.314000712,-212.8901499,22.88976989,27.95546907,-179.1247428,-77.37987227,-405.9140957,-64.72227186,68.86882711,-286.2544944,-150.1414176,-116.2622563,241.54727
CAP0214,16.96978579,13.00320931,11.82728332,11.58111875,916.0543817,-5.704658574,-3.859961431,-70.69161633,25.10883041,-4.161629033,14.04112254,16.4899943,-268.3804197,-115.2716439,3.036040752,-9.151197173,-14.82433152,-78.884251,3.782844898,28.46383545,4.727573849,20.76787028,-18.48520133,-411.4414551,-32.11044444,-259.3145632,18.42679294,-27.6615051,3.375882446,-12.47613052,101.5494101,79.44073382,-0.027122631,47.87761548,44.1261187,42.82706962,-54.89806396,-203.5076981,-45.30734467,-20.44384386,40.00681987,92.87644721,56.35150791,-174.0171311,35.96618588,73.44812865,31.47311044,49.1436619,-153.0558176,-71.7131662,-149.0046771,71.8039608,59.04664309,-182.3285434,482.0305638,-391.9063278,-181.240089,-103.2339511,-83.38093507,28.12959911,9.721471226,164.5444608,-497.4516787,-114.97442,61.72323931,-27.00135388,-103.6210729,89.55454287,-10.25036688,-147.2744497,4.587171282,125.2609976,-272.9273752,530.6124475,-427.6871379,-317.9862029,23.82177704,105.1006587,44.51632434,-80.67548829,70.85628009,-87.14613024,32.33906811,8.167638186,-87.54419705,-55.71911938,121.6490446,116.5443675,-154.2995136,-443.2035882,65.74863812,41.66720096,195.1414863
CAP0215,16.23673682,14.03572452,15.57038634,9.330831329,1137.940822,-5.573525391,23.94119255,-61.54955598,18.61449936,5.452344564,10.73240594,22.1115636,-468.4412036,-129.0119959,-123.6747383,-1.589543544,-26.83876132,178.1212617,-2.664873599,-299.3599932,-10.38311652,3.860472708,-4.943409965,809.1534911,-29.86594065,-275.2453856,12.73570223,-22.97068795,-32.52939984,-9.519305255,-210.5491118,38.80004451,3.725475833,57.79219838,104.3702687,72.0063894,70.1612415,-255.3169894,-10.40984986,32.47521546,1.064766661,30.0953586,106.4034363,217.5573478,112.016847,-43.35221662,86.70175353,23.94443766,19.75359374,-7.630557666,-12.3434635,116.9306954,60.05043247,-83.97509362,-354.7356265,-151.2011369,-30.03663103,-90.5585135,-18.77382565,11.15179165,14.84540022,-29.40789515,-850.6202045,-237.346422,0.634281509,29.73807634,159.5527436,65.03027452,81.40367052,-79.84261673,185.5611903,-217.8837664,-73.48788126,-430.0640281,-132.6518193,-93.39700618,28.25941377,-436.1018126,188.0895209,-20.86065294,81.76095433,-145.5802864,174.2391288,-77.29261792,-2.348161097,-247.9284924,-19.4638906,235.9980253,-116.9817423,275.6174534,110.6305431,-165.1955471,43.79412765
CAP0216,7.848034327,13.88440993,12.76058964,11.87440628,1046.898747,21.79304304,23.99525862,16.88645816,12.21924112,-14.25972177,16.1693847,17.52786981,-211.2444287,-38.40714231,-134.2899812,-29.23446846,32.62525022,47.14019798,-4.78351608,-284.7044499,-10.58652993,-0.84099379,31.87130677,-380.4454808,-15.57181272,-58.14750311,-1.297146597,45.22166127,-2.377550318,60.71733812,-130.1228976,24.2108895,1.918167674,6.820239355,-26.18288478,20.92397076,-42.95807587,150.6840561,35.10392859,-26.96705659,12.58806242,52.25561426,38.43240201,57.04540972,-67.87743615,-18.73020876,70.03190063,97.29145578,173.29858,-14.09363747,3.544313952,-139.6403113,12.8274729,-13.00513273,-611.3895733,-333.3306597,146.8267168,-14.49178175,-17.31899709,94.27977723,7.193027115,12.35512495,31.04381277,23.71856505,-91.0963814,-60.90323425,6.277251221,28.76445922,46.90702189,0.914776764,40.54482908,-179.4361438,-170.9418202,-669.6170898,-68.602694,175.8214156,29.50990156,4.462125408,42.23765047,101.8383808,-15.08508778,-114.5578791,-26.10752769,32.25930158,-121.6383334,-137.837699,-371.8342849,-5.590337558,89.36160069,-3.346353408,-250.4924519,-173.4870531,-70.42304306
CAP0217,10.84085466,14.67116132,4.860613841,-2.907945096,839.2523287,28.2913643,8.425849349,-285.5561038,-8.881612894,5.084655107,-20.85364816,-1.721602414,-162.5665876,-164.3947792,48.84116929,11.43071573,43.49188588,-117.9311618,-41.49073658,44.89535871,27.62276686,21.97531915,46.53199482,67.29195212,-25.65839462,-18.65294997,-24.59650088,62.97390608,2.582325617,53.95533997,15.51565458,11.51276481,-0.959852257,-31.58560599,-26.34694684,0.724153383,-11.40516971,138.7623444,92.36467584,-2.795715517,17.32343637,-118.1771206,-53.9019146,119.6803348,-21.04124298,35.90973762,145.2711338,143.757543,142.8507187,75.60493149,-123.8404945,267.1197034,-19.79666728,42.5241912,498.3586664,455.8286879,50.35804452,-195.2453086,-91.82440776,128.855673,-33.076201,161.48232,51.05676183,90.12686254,-10.12151591,-126.0622734,79.60536056,20.11347332,-138.3436376,-35.82578504,-205.8425085,-47.71021782,-77.77333437,-684.605871,4.081828954,221.1221086,4.368135881,-68.49083699,-166.7469721,19.67079527,-11.99324327,16.43779244,-168.039161,-25.55135087,-114.1417677,-4.391716644,370.2352465,-116.1561603,132.4152094,-27.49508112,-219.1477227,182.1127697,-206.171927
CAP0218,3.466850545,5.414342335,-3.156511905,7.625223053,902.5446127,-0.049782705,-14.15394254,277.3538545,11.12711147,12.95218401,13.64722788,7.784784554,104.0675999,485.1387869,43.67165497,-6.733589921,4.899682951,244.3162356,27.1225346,85.48664209,12.48780452,26.52540644,1.134449382,876.8960337,-27.16152201,-195.7022888,-8.91231912,-0.504870569,-1.394010119,18.12022866,20.76357623,48.73665139,7.853528523,-29.31402232,-5.105392371,-45.26851097,96.58914028,-99.20270075,-171.6205156,-99.53454529,-32.4019343,93.04403333,29.16793891,525.8335882,-284.2585812,32.2180987,-87.09440644,-7.872418866,126.6201892,-92.46624259,-49.48888558,386.5689919,7.556485893,82.3222837,374.7909263,-60.70490598,-75.24691609,-118.0600828,44.05459563,-119.9522869,-105.0629661,79.58640733,-48.47221048,9.916322483,-76.70685987,25.53816672,216.9587879,-77.59487969,48.31582994,-32.96166274,-118.1119312,-28.65046437,-644.5552347,400.8195342,-27.05030385,-95.15070578,20.27512556,109.5740442,9.419798913,-58.3323957,-60.81284132,-99.76579738,-15.60574785,70.63025264,-189.8567436,162.9498568,65.78669024,83.57186206,-241.2123762,80.16307657,30.31247199,-21.23413485,19.87124225
CAP0219,-5.293879926,-3.515379528,-7.113773392,5.639709534,834.0268248,-7.378738556,5.547921154,-153.8818566,-20.84914774,12.99972464,5.005641557,10.22022218,-233.6499516,167.5809633,53.7015945,-14.72322371,-6.608269188,-59.99414614,-5.266386107,271.9835702,31.90437791,25.75409633,-32.19783661,-1078.969296,-31.87494523,-226.9348334,-20.99214693,-30.23781128,4.11860539,-51.16692358,157.3656466,22.62605041,0.594550515,-60.6709566,-118.8962351,-13.6016749,-115.6993796,152.9276183,-3.119551263,-29.6821467,30.31327096,-21.24011531,-49.70582246,-471.9276452,-319.1910691,76.95478766,-146.8202462,-113.1577371,76.46470847,-38.66875249,-143.7591614,195.3643975,-53.72664259,-15.75249865,229.7425161,-652.3806107,-371.3719292,-120.245123,15.6007558,-49.01588541,66.00555949,134.9303586,506.6068317,181.5053546,-107.1504766,-110.3894414,-405.0810927,-73.38256502,-142.555116,-98.48750284,-319.8576479,16.92250955,-467.8794674,81.24737036,37.7320734,0.027033864,36.34895081,208.6282058,-142.4424243,-70.59851572,-95.55084733,-157.3208473,-145.4807947,-47.99740192,-263.0738917,87.60230675,227.8611094,-179.6406618,-40.86008107,11.51136667,-290.8056535,38.12167207,-354.6412059
CAP0220,16.63679329,20.18090077,16.48924354,7.534558631,1061.236275,-10.51046318,-37.29282753,-42.43093889,19.93192366,8.319071238,7.300194682,16.29486734,-551.8024574,-146.5917968,-113.6387727,-16.24190676,-13.88974622,122.8570937,3.668138869,-453.9341155,-39.87430794,-14.79757107,-10.18359461,-358.1332203,-2.098797275,-312.1915361,13.60809328,-53.18509758,-5.292897308,-89.81245101,-173.7825679,42.38719684,12.69930766,66.62272351,108.261632,35.35175937,-96.77533754,-233.0638258,-26.36527016,-82.325596,-1.863906944,-19.68214031,92.08303224,-88.46634912,193.0333374,-56.05046206,92.96793506,101.5293898,-244.6387065,14.2646788,-49.58239508,-512.9961029,44.91676768,-258.2702514,-862.4925927,302.9703881,59.99349777,-27.16805373,-134.06088,52.11050942,16.65531532,-37.02089492,-559.3137989,-280.1099206,28.80527137,-38.00852683,-211.7116534,52.42289932,94.66937823,-186.9610851,382.3616568,-174.994669,-63.01360487,-640.245851,-221.3408374,-274.0435791,-11.21958303,-151.8417167,89.24499032,-5.602495585,65.10854941,-41.23197949,69.42831255,-46.92359766,18.93968515,-377.5430133,-512.5047068,200.8910049,-121.2179571,5.881289382,-7.450382007,-264.7769873,161.4112387
CAP0221,-8.580494924,11.95408281,-11.92784426,3.47552879,720.074717,-9.847808286,-0.931018959,-6.023926933,-17.10331007,-13.37434732,0.366403589,-5.614507801,-132.5648599,-6.797002033,-96.13255091,-7.947199945,-5.984850464,-159.9548543,-22.43564428,187.0539097,31.17878645,23.59193135,-41.20937575,-1538.236116,-16.26369919,-227.4759674,-59.35537387,-32.52853512,15.17247018,-61.77884521,25.92289071,-8.77207792,6.486258497,-87.03643309,-72.88678721,12.60509471,-148.9719192,-44.43621614,146.5193008,43.42237356,-150.1038463,-68.15958355,-133.9375327,-450.8106992,-426.9446443,208.3508273,-160.5859414,-131.8139334,17.75179039,-21.13119292,-119.9481263,75.73929147,-76.0204254,23.87103838,983.8397221,-393.0320966,-287.5324844,-144.6129293,152.6652455,114.8312924,82.8149463,169.8658306,550.7453201,88.98682763,-122.499201,-148.1996569,-437.2829564,10.44067288,-48.04614911,49.34504066,-336.3167606,-233.0221624,395.7022771,-12.55953678,-100.3681295,-121.5336664,25.28069394,18.09727362,-202.613059,67.883948,-93.55921063,-33.52533009,-87.37908129,-57.83489645,-104.2229366,-96.44681221,380.569398,-177.2044006,167.6320503,-415.5165903,-385.4337503,133.671952,-296.6403222
CAP0222,8.888321875,13.8223632,16.42307607,12.48059519,735.5562974,1.630187112,-4.066935874,-246.9297435,21.61755578,2.600008882,18.76093167,4.180967222,-194.1563978,133.1785901,-218.0484853,-1.987591457,20.8279324,101.0148023,10.29921807,-298.5087537,-15.13235441,-5.422079725,19.74629013,59.34283045,-10.42549224,-204.4897495,9.246595149,-0.400756849,-11.577117,33.68255284,-53.66159333,63.3353123,3.291922341,43.7486433,-7.350877155,11.3048159,-66.76816675,-210.865054,-15.90995436,27.57330098,61.51765551,86.20365501,42.0228319,-241.0478543,-54.71901266,-58.31621011,66.01592579,112.1568145,466.2443528,-73.28145625,83.42571421,-156.0387987,15.83005012,-13.48994573,-796.7477933,147.1547144,105.0155383,-74.66765269,-59.99321837,-51.47699749,-32.26909986,-16.73934688,148.8390246,-137.3920696,-47.84206079,-80.75622458,-14.61091648,-30.89343737,14.91745348,-6.103102937,99.21904798,-282.5292234,-229.3097032,-751.0480225,-60.17057565,-103.651802,-31.69835184,127.9588411,187.8064584,10.06408928,26.57167826,-147.5714946,-32.96477832,39.593894,-134.880464,-174.8812964,-261.0085334,208.0851167,-20.8823324,-78.20681218,-71.55967494,-152.7690417,-5.68591685
CAP0223,16.26548417,29.28644128,18.47940106,11.8829613,866.6026024,6.45973869,-1.89659772,-222.5869978,34.81662175,2.200099766,-5.03994744,7.406231941,-133.6806743,-115.6292931,-378.7329103,-14.22964679,18.86792876,141.6979794,7.254802226,-587.7657203,-51.52325256,-39.83927633,2.10998251,-1141.703647,6.584348158,-220.8763005,4.240890931,3.316186918,-26.27134015,11.10148154,-284.3,86.17448345,8.501327702,64.12688865,-3.244628507,54.52855742,-70.72669687,-35.92386789,137.7386719,96.00219777,-45.68786698,9.705615599,93.96540081,-471.8696531,267.2365644,-162.7630008,-10.01270153,-33.19629442,-152.7838749,44.02256975,11.54207423,-498.3526653,30.33241874,17.62057061,-1105.074443,-54.51901092,124.5222742,-29.90289859,-77.99194529,239.1472497,142.2667397,-128.2112757,-99.99212759,-184.9578316,11.79480457,-113.2666849,-391.7918378,-9.61554518,135.0202969,184.5605773,6.011581089,-92.45882128,148.9077598,-431.5142613,-106.1770213,130.4054554,110.3674763,71.63450894,108.7326357,203.4025907,45.67451706,-122.8853597,-52.07638337,146.5448507,-142.6831874,-112.4431819,-352.0591214,205.5386379,206.1878401,-398.3168321,-310.1459522,-258.5302344,117.7191662
CAP0224,11.43351154,21.02157179,12.09432559,14.88390587,878.6028718,5.502529245,1.169485016,32.07033168,34.28657177,-18.48936539,5.074982875,3.826270688,-270.8390753,-972.3576968,-246.2722501,7.565554665,10.87875302,103.870816,-8.258667775,-393.9238861,-26.37833876,-15.0985174,16.46334041,-13.83406789,-18.61013348,-290.5926579,-11.21398583,3.890658795,-19.46740029,22.11462639,-233.065897,58.59699996,4.21654206,34.69614355,131.1751959,22.68818866,-88.76752077,-285.6945755,-4.400565936,3.726687436,-160.2818351,64.85405815,-3.463665766,207.781222,84.68643266,-91.07469401,37.38118989,32.19731694,-546.6618988,35.70058753,9.171832553,-173.3958566,33.23480882,35.38046958,-708.5138214,50.95756349,99.21786243,-99.1800686,-97.92893989,152.1281527,-62.6108533,74.92999179,-303.8462512,-137.4591362,-66.0643465,-61.6739129,-3.450358927,7.969210396,35.23082917,75.24556283,333.0947697,-131.6902692,-19.90530691,-98.134544,-264.9533995,42.81785804,15.45692167,-368.6668817,114.8861799,181.6142559,35.02713486,164.4675452,7.523558049,3.702491741,-100.2243557,-1.325094694,-93.50217259,174.3035377,69.42916915,-353.0045558,-202.8271606,-289.0583547,191.8708441
CAP0225,12.13005788,15.51161951,13.42688743,15.45170215,903.0177654,-15.09145353,21.39246342,-259.1346605,27.60122446,6.578452009,15.4508647,16.56861092,-418.1250732,-16.0332887,-200.491486,-8.301574288,0.111248392,-68.25176248,0.824248927,-40.69388512,-7.519038323,-5.094790858,-59.79956148,-1065.233781,-21.51616654,-259.3121876,-16.12546079,-45.64091382,-19.86324186,-76.74660708,21.23135918,61.79581226,0.835185453,61.06213879,-5.884828361,22.96804761,-84.64557722,84.99530555,-39.25112783,-56.28731276,46.69821732,43.60901184,63.39130939,-307.459056,-7.087660119,48.20496856,-42.3759284,-120.6762021,241.9185432,-33.84481419,14.94548907,-35.39509757,23.28018007,-109.5652752,275.0208923,-42.16902859,5.509118373,-73.82246303,-180.6778686,59.17502392,-29.44138757,8.127023151,-87.94333394,-66.56563536,-17.2552577,-103.4398564,-394.2579645,75.36208331,154.4077323,-56.06545494,-29.81040576,-90.31155188,-60.0895036,-303.5095232,-111.6468803,-128.3968001,31.35580053,-117.9760249,153.240487,46.7979992,11.48597877,-29.34659261,-93.11888559,79.09827211,-65.74125585,-71.34195057,-140.9477148,95.28118017,-20.36298382,-260.0275281,-150.3220836,-129.9291639,12.21499016
CAP0226,3.539998365,4.233934448,0.442646434,-8.885882068,570.2931494,25.40263282,9.333762206,-383.1491702,-0.421135864,-1.90942595,3.399048599,-15.05499927,-274.9383822,330.9987906,71.67917349,17.01693965,36.64716794,-58.1139433,-13.71273114,514.4893936,46.04955214,42.15921013,30.06081431,-365.0167338,-24.38451658,90.24123641,-15.36894862,50.36468826,18.11020029,56.13483981,210.1138044,25.67941185,-2.427171721,-36.7445263,-111.8155108,-83.67223851,-28.6015365,57.70176739,-34.91964584,-56.36227042,9.551417116,-77.4843835,-71.42538345,-358.4430121,-251.6108217,105.6509384,47.48408828,60.25997322,92.10698372,-67.68071588,-174.7468613,227.5512993,-38.21193458,-12.8722312,949.0413334,107.8635896,-113.1559017,-116.3661359,-126.2438716,33.31170287,-58.2287092,318.7878794,207.9828882,152.0463608,-41.96520947,-156.3015798,41.06706534,-151.7790778,-157.9156263,-27.61438268,-374.1881583,127.9247437,-379.7950603,407.0273232,-9.845172388,32.6405906,-26.85839034,323.9675548,-144.0531502,-14.34488128,-38.74386184,-68.28965214,-132.4965396,-83.51076713,-436.8971126,61.71302656,782.3245612,-36.85587682,19.32317934,-255.4865401,-287.9747634,212.380103,-151.5174477
CAP0227,5.024185199,6.457059588,3.522885802,9.727174447,857.6041974,-9.193841897,8.662523956,-91.89525006,7.969098269,2.391873033,20.23096449,0.392020203,-9.851919886,242.830309,-115.3676303,-3.848967055,-1.567345249,49.8982283,11.80621765,-12.11798091,30.31220032,16.69352691,-35.56517905,-1220.682161,-20.16311691,-235.2768384,-15.36977761,-54.94805809,-9.478055843,-52.26457639,48.17429453,46.40756679,1.363905868,-33.7362662,-6.869370014,9.53605946,-129.7587934,116.9815495,71.52084405,-35.4347692,13.55347892,90.32204036,12.93451701,-630.1833224,-200.4738804,71.74875873,-155.9585358,-151.6575954,36.92801719,-64.39909644,54.6917482,127.7950321,-5.858454928,127.1969442,498.9495141,-333.437823,71.0892591,-85.16739694,96.9456974,169.2298621,21.51367039,152.0262757,83.91591903,130.3787399,-40.32068864,-29.53132789,-407.6656272,21.08892678,-56.42578993,20.09725852,-125.7242749,16.36686476,-311.8229084,70.1838796,-100.1139652,-11.45977722,50.41601904,290.5224853,47.26860568,-3.969740363,-81.30755288,-83.61224122,-131.2715801,41.58646674,-182.0827287,119.8158285,176.0934801,-70.92234235,41.01819468,131.9297829,-168.3026375,52.33751946,178.0786439
